word,type,syllables,joint_syllables
agerime,substantiv,"['a', 'ge', 'rí', 'me']",a-ge-rí-me
agerit,adjectiv,"['a', 'ge', 'rít']",a-ge-rít
agest,substantiv,"['a', 'gést']",a-gést
agestru,substantiv,"['a', 'gés', 'tru']",a-gés-tru
ageuzie,substantiv,[],not-found
agheasmă,substantiv,"['a', 'gheás', 'ma']",a-gheás-ma
agheasmatar,substantiv,"['a', 'gheas', 'ma', 'tár']",a-gheas-ma-tár
aghenție,substantiv,[],not-found
aghesmui,verb,"['a', 'ghes', 'mu', 'í']",a-ghes-mu-í
aghesmuire,substantiv,"['a', 'ghes', 'mu', 'í', 're']",a-ghes-mu-í-re
aghesmuit,adjectiv,"['a', 'ghes', 'mu', 'ít']",a-ghes-mu-ít
aghioasă,substantiv,[],not-found
aghios,substantiv,"['a', 'ghi', 'ós']",a-ghi-ós
aghiotant,substantiv,"['a', 'ghio', 'tánt']",a-ghio-tánt
agie,substantiv,"['a', 'gí', 'e']",a-gí-e
agil,adjectiv,"['a', 'gíl']",a-gíl
agilitate,substantiv,[],not-found
agio,substantiv,"['á', 'gio']",á-gio
agiota,verb,"['a', 'gi', 'o', 'tá']",a-gi-o-tá
agiotaj,substantiv,"['a', 'gi', 'o', 'táj']",a-gi-o-táj
agita,verb,"['a', 'gi', 'tá']",a-gi-tá
agitare,substantiv,"['a', 'gi', 'tá', 're']",a-gi-tá-re
agitat,adjectiv,"['a', 'gi', 'tát']",a-gi-tát
agitat,substantiv,"['a', 'gi', 'tát']",a-gi-tát
agitată,substantiv,"['a', 'gi', 'tá', 'tă']",a-gi-tá-tă
agitație,substantiv,"['a', 'gi', 'tá', 'ţi', 'e']",a-gi-tá-ţi-e
agitațiune,substantiv,[],not-found
agitatoare,substantiv,"['a', 'gi', 'ta', 'toá', 're']",a-gi-ta-toá-re
agitator,substantiv,"['a', 'gi', 'ta', 'tór']",a-gi-ta-tór
agitatoric,adjectiv,"['a', 'gi', 'ta', 'tó', 'ric']",a-gi-ta-tó-ric
aglică,substantiv,"['a', 'glí', 'ca']",a-glí-ca
aglomera,verb,"['a', 'glo', 'me', 'rá']",a-glo-me-rá
aglomerant,substantiv,"['a', 'glo', 'me', 'ránt']",a-glo-me-ránt
aglomerare,substantiv,"['a', 'glo', 'me', 'rá', 're']",a-glo-me-rá-re
aglomerat,adjectiv,"['a', 'glo', 'me', 'rát']",a-glo-me-rát
aglomerat,substantiv,"['a', 'glo', 'me', 'rát']",a-glo-me-rát
aglomerație,substantiv,"['a', 'glo', 'me', 'rá', 'ţi', 'e']",a-glo-me-rá-ţi-e
aglomerațiune,substantiv,[],not-found
aglomerator,substantiv,"['a', 'glo', 'me', 'ra', 'tór']",a-glo-me-ra-tór
aglutina,verb,"['a', 'glu', 'ti', 'ná']",a-glu-ti-ná
aglutinant,adjectiv,"['a', 'glu', 'ti', 'nánt']",a-glu-ti-nánt
aglutinare,substantiv,"['a', 'glu', 'ti', 'ná', 're']",a-glu-ti-ná-re
aglutinat,adjectiv,"['a', 'glu', 'ti', 'nát']",a-glu-ti-nát
aglutinat,substantiv,"['a', 'glu', 'ti', 'nát']",a-glu-ti-nát
aglutinină,substantiv,"['a', 'glu', 'ti', 'ní', 'na']",a-glu-ti-ní-na
aglutinogen,substantiv,"['a', 'glu', 'ti', 'no', 'gén']",a-glu-ti-no-gén
agnată,substantiv,"['ag', 'ná', 'ta']",ag-ná-ta
agnatic,adjectiv,"['ag', 'ná', 'tic']",ag-ná-tic
agnatostom,substantiv,"['ag', 'na', 'tos', 'tóm']",ag-na-tos-tóm
agneț,substantiv,"['ag', 'néţ']",ag-néţ
agnomen,substantiv,"['ag', 'nó', 'men']",ag-nó-men
agnostic,adjectiv,"['ag', 'nós', 'tic']",ag-nós-tic
agnostică,substantiv,"['ag', 'nós', 'ti', 'că']",ag-nós-ti-că
agnosticism,substantiv,"['ag', 'nos', 'ti', 'císm']",ag-nos-ti-císm
agnozie,substantiv,"['ag', 'no', 'zí', 'e']",ag-no-zí-e
agogic,adjectiv,[],not-found
agogică,substantiv,"['a', 'gó', 'gi', 'ca']",a-gó-gi-ca
agonă,substantiv,"['a', 'gó', 'na']",a-gó-na
agonal,adjectiv,"['a', 'go', 'nál']",a-go-nál
agonic,adjectiv,"['a', 'gó', 'nic']",a-gó-nic
agonie,substantiv,"['a', 'go', 'ní', 'e']",a-go-ní-e
agoniseală,substantiv,"['a', 'go', 'ni', 'seá', 'la']",a-go-ni-seá-la
agonisi,verb,"['a', 'go', 'ni', 'sí']",a-go-ni-sí
agonisire,substantiv,"['a', 'go', 'ni', 'sí', 're']",a-go-ni-sí-re
agonisit,adjectiv,"['a', 'go', 'ni', 'sít']",a-go-ni-sít
agonisit,substantiv,"['a', 'go', 'ni', 'sít']",a-go-ni-sít
agonist,adjectiv,[],not-found
agonistic,adjectiv,"['a', 'go', 'nís', 'tic']",a-go-nís-tic
agonistică,substantiv,"['a', 'go', 'nís', 'ti', 'ca']",a-go-nís-ti-ca
agoniza,verb,"['a', 'go', 'ni', 'zá']",a-go-ni-zá
agonizant,adjectiv,"['a', 'go', 'ni', 'zánt']",a-go-ni-zánt
agonizare,substantiv,"['a', 'go', 'ni', 'zá', 're']",a-go-ni-zá-re
agonizat,adjectiv,"['a', 'go', 'ni', 'zát']",a-go-ni-zát
agora,substantiv,"['a', 'go', 'rá']",a-go-rá
agoră,substantiv,"['a', 'go', 'rá']",a-go-rá
agorafobie,substantiv,"['a', 'go', 'ra', 'fo', 'bí', 'e']",a-go-ra-fo-bí-e
agradare,substantiv,"['a', 'gra', 'dá', 're']",a-gra-dá-re
agrafă,substantiv,"['a', 'grá', 'fa']",a-grá-fa
agrafie,substantiv,"['a', 'gra', 'fí', 'e']",a-gra-fí-e
agrăi,verb,"['a', 'gră', 'í']",a-gră-í
agrăire,substantiv,[],not-found
agrăit,adjectiv,"['a', 'gră', 'ít']",a-gră-ít
agramat,adjectiv,"['a', 'gra', 'mát']",a-gra-mát
agramată,substantiv,"['a', 'gra', 'má', 'tă']",a-gra-má-tă
agramatical,adjectiv,"['a', 'gra', 'ma', 'ti', 'cál']",a-gra-ma-ti-cál
agramaticalitate,substantiv,"['a', 'gra', 'ma', 'ti', 'ca', 'li', 'tá', 'te']",a-gra-ma-ti-ca-li-tá-te
agramatism,substantiv,"['a', 'gra', 'ma', 'tísm']",a-gra-ma-tísm
agranulocit,substantiv,[],not-found
agranulocitoză,substantiv,"['a', 'gra', 'nu', 'lo', 'ci', 'tó', 'za']",a-gra-nu-lo-ci-tó-za
agrar,adjectiv,"['a', 'grár']",a-grár
agrarian,adjectiv,"['a', 'gra', 'ri', 'án']",a-gra-ri-án
agrarian,substantiv,"['a', 'gra', 'ri', 'án']",a-gra-ri-án
agrariană,substantiv,"['a', 'gra', 'ri', 'á', 'nă']",a-gra-ri-á-nă
agrarianism,substantiv,"['a', 'gra', 'ri', 'a', 'nísm']",a-gra-ri-a-nísm
agrava,verb,"['a', 'gra', 'vá']",a-gra-vá
agravant,adjectiv,"['a', 'gra', 'vánt']",a-gra-vánt
agravare,substantiv,"['a', 'gra', 'vá', 're']",a-gra-vá-re
agravat,adjectiv,"['a', 'gra', 'vát']",a-gra-vát
agravat,substantiv,"['a', 'gra', 'vát']",a-gra-vát
agrea,verb,"['a', 'gre', 'á']",a-gre-á
agreabil,adjectiv,"['a', 'gre', 'á', 'bil']",a-gre-á-bil
agreare,substantiv,[],not-found
agreat,adjectiv,"['a', 'gre', 'át']",a-gre-át
agreat,substantiv,"['a', 'gre', 'át']",a-gre-át
agreement,substantiv,[],not-found
agreere,substantiv,[],not-found
agrega,verb,"['a', 'gre', 'gá']",a-gre-gá
agregare,substantiv,"['a', 'gre', 'gá', 're']",a-gre-gá-re
agregat,adjectiv,"['a', 'gre', 'gát']",a-gre-gát
agregat,substantiv,"['a', 'gre', 'gát']",a-gre-gát
agregație,substantiv,"['a', 'gre', 'gá', 'ţi', 'e']",a-gre-gá-ţi-e
agregațiune,substantiv,[],not-found
agrement,substantiv,"['a', 'gre', 'mént']",a-gre-mént
agrementa,verb,"['a', 'gre', 'men', 'tá']",a-gre-men-tá
agremental,adjectiv,"['a', 'gre', 'men', 'tál']",a-gre-men-tál
agrementare,substantiv,"['a', 'gre', 'men', 'tá', 're']",a-gre-men-tá-re
agrementat,adjectiv,"['a', 'gre', 'men', 'tát']",a-gre-men-tát
agresa,verb,"['a', 'gre', 'sá']",a-gre-sá
agresare,substantiv,"['a', 'gre', 'sá', 're']",a-gre-sá-re
agresat,adjectiv,"['a', 'gre', 'sát']",a-gre-sát
agresat,substantiv,"['a', 'gre', 'sát']",a-gre-sát
agresiona,verb,"['a', 'gre', 'sio', 'ná']",a-gre-sio-ná
agresionare,substantiv,"['a', 'gre', 'sio', 'ná', 're']",a-gre-sio-ná-re
agresionat,adjectiv,"['a', 'gre', 'sio', 'nát']",a-gre-sio-nát
agresiune,substantiv,"['a', 'gre', 'si', 'ú', 'ne']",a-gre-si-ú-ne
agresiv,adjectiv,"['a', 'gre', 'sív']",a-gre-sív
agresivitate,substantiv,"['a', 'gre', 'si', 'vi', 'tá', 'te']",a-gre-si-vi-tá-te
agresoare,substantiv,"['a', 'gre', 'soá', 're']",a-gre-soá-re
agresologie,substantiv,"['a', 'gre', 'so', 'lo', 'gí', 'e']",a-gre-so-lo-gí-e
agresor,substantiv,"['a', 'gre', 'sór']",a-gre-sór
agrest,adjectiv,"['a', 'grést']",a-grést
agricol,adjectiv,"['a', 'grí', 'col']",a-grí-col
agricoliza,verb,"['a', 'gri', 'co', 'li', 'zá']",a-gri-co-li-zá
agricolizare,substantiv,"['a', 'gri', 'co', 'li', 'zá', 're']",a-gri-co-li-zá-re
agricolizat,adjectiv,"['a', 'gri', 'co', 'li', 'zát']",a-gri-co-li-zát
agricultoare,substantiv,"['a', 'gri', 'cul', 'toá', 're']",a-gri-cul-toá-re
agricultor,substantiv,"['a', 'gri', 'cul', 'tór']",a-gri-cul-tór
agricultură,substantiv,"['a', 'gri', 'cul', 'tú', 'ra']",a-gri-cul-tú-ra
agrimensor,substantiv,"['a', 'gri', 'men', 'sór']",a-gri-men-sór
agrimensură,substantiv,"['a', 'gri', 'men', 'sú', 'ra']",a-gri-men-sú-ra
agripnie,substantiv,"['a', 'grip', 'ní', 'e']",a-grip-ní-e
agriș,substantiv,"['á', 'griş']",á-griş
agrișă,substantiv,"['á', 'gri', 'şa']",á-gri-şa
agroalimentar,adjectiv,"['a', 'gro', 'a', 'li', 'men', 'tár']",a-gro-a-li-men-tár
agroalimentare,substantiv,"['a', 'gro', 'a', 'li', 'men', 'tá', 're']",a-gro-a-li-men-tá-re
agroameliorativ,adjectiv,"['a', 'gro', 'a', 'me', 'lio', 'ra', 'tív']",a-gro-a-me-lio-ra-tív
agrobiocenoză,substantiv,[],not-found
agrobiolog,substantiv,"['a', 'gro', 'bi', 'o', 'lóg']",a-gro-bi-o-lóg
agrobiologic,adjectiv,"['a', 'gro', 'bio', 'ló', 'gic']",a-gro-bio-ló-gic
agrobiologie,substantiv,"['a', 'gro', 'bio', 'lo', 'gí', 'e']",a-gro-bio-lo-gí-e
agrobotanică,substantiv,"['a', 'gro', 'bo', 'tá', 'ni', 'ca']",a-gro-bo-tá-ni-ca
agrocenoză,substantiv,"['a', 'gro', 'ce', 'nó', 'za']",a-gro-ce-nó-za
agrochimic,adjectiv,"['a', 'gro', 'chí', 'mic']",a-gro-chí-mic
agrochimie,substantiv,"['a', 'gro', 'chi', 'mí', 'e']",a-gro-chi-mí-e
agrochimist,adjectiv,"['a', 'gro', 'chi', 'míst']",a-gro-chi-míst
agroecologie,substantiv,"['a', 'gro', 'e', 'co', 'lo', 'gí', 'e']",a-gro-e-co-lo-gí-e
agroecosistem,substantiv,"['a', 'gro', 'e', 'co', 'sis', 'tém']",a-gro-e-co-sis-tém
agrofizică,substantiv,"['a', 'gro', 'fí', 'zi', 'ca']",a-gro-fí-zi-ca
agrofond,substantiv,"['a', 'gro', 'fónd']",a-gro-fónd
agrogeolog,substantiv,"['a', 'gro', 'ge', 'o', 'lóg']",a-gro-ge-o-lóg
agrogeologic,adjectiv,"['a', 'gro', 'ge', 'o', 'ló', 'gic']",a-gro-ge-o-ló-gic
agrogeologie,substantiv,"['a', 'gro', 'ge', 'o', 'lo', 'gí', 'e']",a-gro-ge-o-lo-gí-e
agroindustrial,adjectiv,"['a', 'groin', 'dus', 'triál']",a-groin-dus-triál
agrologie,substantiv,"['a', 'gro', 'lo', 'gí', 'e']",a-gro-lo-gí-e
agromanie,substantiv,[],not-found
agrometeorologic,adjectiv,"['a', 'gro', 'me', 'te', 'o', 'ro', 'ló', 'gic']",a-gro-me-te-o-ro-ló-gic
agrometeorologie,substantiv,[],not-found
agronom,substantiv,"['a', 'gro', 'nóm']",a-gro-nóm
agronomă,substantiv,"['a', 'gro', 'nó', 'ma']",a-gro-nó-ma
agronomic,adjectiv,"['a', 'gro', 'nó', 'mic']",a-gro-nó-mic
agronomie,substantiv,"['a', 'gro', 'no', 'mí', 'e']",a-gro-no-mí-e
agropedologie,substantiv,"['a', 'gro', 'pe', 'do', 'lo', 'gí', 'e']",a-gro-pe-do-lo-gí-e
agrosilvic,adjectiv,"['a', 'gro', 'síl', 'vic']",a-gro-síl-vic
agrotehnic,adjectiv,"['a', 'gro', 'téh', 'nic']",a-gro-téh-nic
agrotehnică,substantiv,"['a', 'gro', 'téh', 'ni', 'ca']",a-gro-téh-ni-ca
agrotehnician,adjectiv,"['a', 'gro', 'teh', 'ni', 'ci', 'án']",a-gro-teh-ni-ci-án
agroterasă,substantiv,"['a', 'gro', 'te', 'rá', 'sa']",a-gro-te-rá-sa
agroterase,substantiv,"['a', 'gro', 'te', 'rá', 'se']",a-gro-te-rá-se
agroturism,substantiv,[],not-found
agrozootehnic,adjectiv,"['a', 'gro', 'zo', 'o', 'téh', 'nic']",a-gro-zo-o-téh-nic
agrozootehnie,substantiv,"['a', 'gro', 'zo', 'o', 'teh', 'ní', 'e']",a-gro-zo-o-teh-ní-e
agud,adjectiv,"['a', 'gúd']",a-gúd
agud,substantiv,"['a', 'gúd']",a-gúd
agudă,substantiv,"['a', 'gú', 'da']",a-gú-da
aguridă,substantiv,"['a', 'gu', 'rí', 'da']",a-gu-rí-da
ah,substantiv,['ah'],ah
ahasveric,adjectiv,"['a', 'has', 'vé', 'ric']",a-has-vé-ric
aheean,adjectiv,"['a', 'he', 'eán']",a-he-eán
aheean,substantiv,"['a', 'he', 'eán']",a-he-eán
ahei,substantiv,"['a', 'héi']",a-héi
aherontic,adjectiv,[],not-found
aheu,substantiv,"['a', 'héu']",a-héu
ahotnic,adjectiv,"['a', 'hót', 'nic']",a-hót-nic
aht,substantiv,['aht'],aht
ahtia,verb,"['ah', 'ti', 'á']",ah-ti-á
ahtiat,adjectiv,"['ah', 'ti', 'át']",ah-ti-át
ahtiat,substantiv,"['ah', 'ti', 'át']",ah-ti-át
ahtiată,substantiv,"['ah', 'ti', 'á', 'tă']",ah-ti-á-tă
ahtiere,substantiv,"['ah', 'ti', 'é', 're']",ah-ti-é-re
ai,substantiv,['ai'],ai
aiasmă,substantiv,[],not-found
aici,adverb,"['a', 'íci']",a-íci
aidomanie,substantiv,[],not-found
aiepta,verb,"['a', 'iep', 'tá']",a-iep-tá
airbag,substantiv,[],not-found
airbus,substantiv,[],not-found
aisberg,substantiv,"['áis', 'berg']",áis-berg
aișor,substantiv,"['ai', 'şór']",ai-şór
aituri,substantiv,[],not-found
aiura,verb,"['a', 'iu', 'rá']",a-iu-rá
aiurare,substantiv,"['a', 'iu', 'rá', 're']",a-iu-rá-re
aiurat,adjectiv,"['a', 'iu', 'rát']",a-iu-rát
aiureală,substantiv,"['a', 'iu', 'reá', 'la']",a-iu-reá-la
aiuri,verb,[],not-found
aiurire,substantiv,[],not-found
aiurit,adjectiv,"['a', 'iu', 'rít']",a-iu-rít
aiurit,substantiv,"['a', 'iu', 'rít']",a-iu-rít
aiurită,substantiv,"['a', 'iu', 'rí', 'tă']",a-iu-rí-tă
ajmalină,substantiv,[],not-found
ajun,substantiv,"['a', 'jún']",a-jún
ajuna,verb,"['a', 'ju', 'ná']",a-ju-ná
ajunare,substantiv,[],not-found
ajunge,verb,"['a', 'jún', 'ge']",a-jún-ge
ajungere,substantiv,"['a', 'jún', 'ge', 're']",a-jún-ge-re
ajuns,adjectiv,"['a', 'júns']",a-júns
ajuns,substantiv,"['a', 'júns']",a-júns
ajur,substantiv,"['a', 'júr']",a-júr
ajura,verb,"['a', 'ju', 'rá']",a-ju-rá
ajurare,substantiv,"['a', 'ju', 'rá', 're']",a-ju-rá-re
ajurat,adjectiv,"['a', 'ju', 'rát']",a-ju-rát
ajusta,verb,"['a', 'jus', 'tá']",a-jus-tá
ajustabil,adjectiv,"['a', 'jus', 'tá', 'bil']",a-jus-tá-bil
ajustabilitate,substantiv,"['a', 'jus', 'ta', 'bi', 'li', 'tá', 'te']",a-jus-ta-bi-li-tá-te
ajustaj,substantiv,"['a', 'jus', 'táj']",a-jus-táj
ajustare,substantiv,"['a', 'jus', 'tá', 're']",a-jus-tá-re
ajustat,adjectiv,"['a', 'jus', 'tát']",a-jus-tát
ajustat,substantiv,"['a', 'jus', 'tát']",a-jus-tát
ajustor,adjectiv,"['a', 'jus', 'tór']",a-jus-tór
ajustor,substantiv,"['a', 'jus', 'tór']",a-jus-tór
ajuta,verb,"['a', 'ju', 'tá']",a-ju-tá
ajutaj,substantiv,"['a', 'ju', 'táj']",a-ju-táj
ajutare,substantiv,"['a', 'ju', 'tá', 're']",a-ju-tá-re
ajutat,adjectiv,"['a', 'ju', 'tát']",a-ju-tát
ajutat,substantiv,"['a', 'ju', 'tát']",a-ju-tát
ajutător,adjectiv,"['a', 'ju', 'tă', 'tór']",a-ju-tă-tór
ajutător,substantiv,"['a', 'ju', 'tă', 'tór']",a-ju-tă-tór
ajutoare,substantiv,"['a', 'ju', 'toá', 're']",a-ju-toá-re
ajutor,substantiv,"['a', 'ju', 'tór']",a-ju-tór
ajutora,verb,"['a', 'ju', 'to', 'rá']",a-ju-to-rá
ajutorare,substantiv,"['a', 'ju', 'to', 'rá', 're']",a-ju-to-rá-re
ajutorat,adjectiv,"['a', 'ju', 'to', 'rát']",a-ju-to-rát
ajutori,verb,"['a', 'ju', 'tóri']",a-ju-tóri
ajutorință,substantiv,"['a', 'ju', 'to', 'rín', 'ţa']",a-ju-to-rín-ţa
akân,substantiv,"['a', 'kấn']",a-kấn
akkadian,adjectiv,"['ak', 'ka', 'di', 'án']",ak-ka-di-án
akkadian,substantiv,"['ak', 'ka', 'di', 'án']",ak-ka-di-án
akkadiană,substantiv,"['ak', 'ka', 'di', 'á', 'nă']",ak-ka-di-á-nă
akmeism,substantiv,[],not-found
ală,substantiv,"['á', 'la']",á-la
alabastru,substantiv,"['a', 'la', 'bás', 'tru']",a-la-bás-tru
alac,substantiv,"['a', 'lác']",a-lác
alagea,substantiv,"['a', 'la', 'geá']",a-la-geá
alai,substantiv,"['a', 'lái']",a-lái
alalie,substantiv,"['a', 'la', 'lí', 'e']",a-la-lí-e
alamă,substantiv,"['a', 'lá', 'ma']",a-lá-ma
alămâie,substantiv,[],not-found
alaman,adjectiv,"['a', 'la', 'mán']",a-la-mán
alaman,substantiv,"['a', 'la', 'mán']",a-la-mán
alamani,substantiv,[],not-found
alămar,substantiv,"['a', 'lă', 'már']",a-lă-már
alămărie,substantiv,"['a', 'lă', 'mă', 'rí', 'e']",a-lă-mă-rí-e
alambic,substantiv,"['a', 'lam', 'bíc']",a-lam-bíc
alambica,verb,"['a', 'lam', 'bi', 'cá']",a-lam-bi-cá
alambicare,substantiv,"['a', 'lam', 'bi', 'cá', 're']",a-lam-bi-cá-re
alambicat,adjectiv,"['a', 'lam', 'bi', 'cát']",a-lam-bi-cát
alambicat,substantiv,"['a', 'lam', 'bi', 'cát']",a-lam-bi-cát
alămi,verb,"['a', 'lă', 'mí']",a-lă-mí
alămire,substantiv,"['a', 'lă', 'mí', 're']",a-lă-mí-re
alămit,adjectiv,"['a', 'lă', 'mít']",a-lă-mít
alămiu,adjectiv,"['a', 'lă', 'míu']",a-lă-míu
alan,adjectiv,[],not-found
alani,substantiv,"['a', 'láni']",a-láni
alanină,substantiv,[],not-found
alantoidă,substantiv,"['a', 'lan', 'to', 'í', 'da']",a-lan-to-í-da
alăpta,verb,"['a', 'lăp', 'tá']",a-lăp-tá
alăptare,substantiv,"['a', 'lăp', 'tá', 're']",a-lăp-tá-re
alăptat,adjectiv,"['a', 'lăp', 'tát']",a-lăp-tát
alăptat,substantiv,"['a', 'lăp', 'tát']",a-lăp-tát
alarmă,substantiv,"['a', 'lar', 'má', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-lar-má-(verb---infinitiv-/-verb---imperfect)
alarma,verb,"['a', 'lar', 'má', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-lar-má-(verb---infinitiv-/-verb---imperfect)
alarmant,adjectiv,"['a', 'lar', 'mánt']",a-lar-mánt
alarmant,substantiv,"['a', 'lar', 'mánt']",a-lar-mánt
alarmantă,substantiv,"['a', 'lar', 'mán', 'tă']",a-lar-mán-tă
alarmare,substantiv,"['a', 'lar', 'má', 're']",a-lar-má-re
alarmat,adjectiv,"['a', 'lar', 'mát']",a-lar-mát
alarmat,substantiv,"['a', 'lar', 'mát']",a-lar-mát
alarmist,adjectiv,"['a', 'lar', 'míst']",a-lar-míst
alarmist,substantiv,"['a', 'lar', 'míst']",a-lar-míst
alarmistă,substantiv,"['a', 'lar', 'mís', 'ta']",a-lar-mís-ta
alătura,verb,"['a', 'lă', 'tu', 'rá']",a-lă-tu-rá
alăturare,substantiv,"['a', 'lă', 'tu', 'rá', 're']",a-lă-tu-rá-re
alăturat,adjectiv,"['a', 'lă', 'tu', 'rát']",a-lă-tu-rát
alăturat,substantiv,"['a', 'lă', 'tu', 'rát']",a-lă-tu-rát
alaun,substantiv,"['a', 'la', 'ún']",a-la-ún
alăută,substantiv,[],not-found
alb-albăstrui,adjectiv,[],not-found
alb-argintiu,adjectiv,[],not-found
alb-cenușiu,adjectiv,[],not-found
alb-crem,adjectiv,[],not-found
alb-gălbui,adjectiv,[],not-found
alb-liliachiu,adjectiv,[],not-found
alb-verzui,adjectiv,[],not-found
alb,adjectiv,['alb'],alb
alb,substantiv,['alb'],alb
albadă,substantiv,"['al', 'bá', 'da']",al-bá-da
albaiulian,adjectiv,[],not-found
albaiuliancă,substantiv,[],not-found
albanez,adjectiv,"['al', 'ba', 'néz']",al-ba-néz
albanez,substantiv,"['al', 'ba', 'néz']",al-ba-néz
albaneză,substantiv,"['al', 'ba', 'né', 'za']",al-ba-né-za
albanistică,substantiv,"['al', 'ba', 'nís', 'ti', 'ca']",al-ba-nís-ti-ca
albanolog,substantiv,"['al', 'ba', 'no', 'lóg']",al-ba-no-lóg
albanologie,substantiv,"['al', 'ba', 'no', 'lo', 'gí', 'e']",al-ba-no-lo-gí-e
albaspină,substantiv,"['al', 'bas', 'pí', 'na']",al-bas-pí-na
albăstrea,substantiv,"['al', 'băs', 'treá']",al-băs-treá
albăstreală,substantiv,"['al', 'băs', 'treá', 'la']",al-băs-treá-la
albăstrel,adjectiv,"['al', 'băs', 'trél']",al-băs-trél
albăstri,verb,"['al', 'báş', 'tri']",al-báş-tri
albăstrică,substantiv,[],not-found
albăstrime,substantiv,"['al', 'băs', 'trí', 'me']",al-băs-trí-me
albăstrior,adjectiv,"['al', 'băs', 'triór']",al-băs-triór
albăstrire,substantiv,"['al', 'băs', 'trí', 're']",al-băs-trí-re
albăstrit,adjectiv,"['al', 'băs', 'trít']",al-băs-trít
albăstrit,substantiv,"['al', 'băs', 'trít']",al-băs-trít
albăstriță,substantiv,"['al', 'băs', 'trí', 'tă']",al-băs-trí-tă
albăstriu,adjectiv,"['al', 'băs', 'tríu']",al-băs-tríu
albastru-verzui,adjectiv,[],not-found
albastru-violaceu,adjectiv,[],not-found
albastru-violet,adjectiv,[],not-found
albastru,adjectiv,"['al', 'bás', 'tru']",al-bás-tru
albastru,substantiv,"['al', 'bás', 'tru']",al-bás-tru
albăstrui-verzui,adjectiv,[],not-found
albăstrui,adjectiv,"['al', 'băs', 'trúi']",al-băs-trúi
albatros,substantiv,"['al', 'ba', 'trós']",al-ba-trós
albeală,substantiv,"['al', 'beá', 'la']",al-beá-la
albeață,substantiv,"['al', 'beá', 'ţa']",al-beá-ţa
albedo,substantiv,"['al', 'bé', 'do']",al-bé-do
albei,substantiv,"['al', 'béi']",al-béi
albeț,adjectiv,"['al', 'béţ']",al-béţ
albeț,substantiv,"['al', 'béţ']",al-béţ
albețe,substantiv,"['al', 'bé', 'ţe']",al-bé-ţe
albgardist,adjectiv,"['al', 'bgar', 'díst']",al-bgar-díst
albgardistă,substantiv,"['al', 'bgar', 'dís', 'ta']",al-bgar-dís-ta
albi,verb,"['al', 'bí', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",al-bí-(verb---infinitiv-/-verb---perfectul-simplu)
albian,adjectiv,"['al', 'bi', 'án']",al-bi-án
albian,substantiv,"['al', 'bi', 'án']",al-bi-án
albicios,adjectiv,"['al', 'bi', 'ciós']",al-bi-ciós
albiciune,substantiv,"['al', 'bi', 'ciú', 'ne']",al-bi-ciú-ne
albie,substantiv,"['al', 'bí', 'e', '(adjectiv)']",al-bí-e-(adjectiv)
albier,substantiv,"['al', 'bi', 'ér']",al-bi-ér
albigens,adjectiv,[],not-found
albigenzi,substantiv,"['al', 'bi', 'génzi']",al-bi-génzi
albii,verb,"['al', 'bi', 'í', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'perfectul', 'simplu)']",al-bi-í-(verb---infinitiv-/-verb---perfectul-simplu)
albiliță,substantiv,"['al', 'bi', 'lí', 'ţa']",al-bi-lí-ţa
albime,substantiv,"['al', 'bí', 'me']",al-bí-me
albină,substantiv,"['al', 'bí', 'na']",al-bí-na
albinar,substantiv,"['al', 'bi', 'nár']",al-bi-nár
albinărel,substantiv,"['al', 'bi', 'nă', 'rél']",al-bi-nă-rél
albinărit,substantiv,"['al', 'bi', 'nă', 'rít']",al-bi-nă-rít
albineață,substantiv,"['al', 'bi', 'neá', 'ţă']",al-bi-neá-ţă
albineț,substantiv,"['al', 'bi', 'néţ']",al-bi-néţ
albini,verb,"['al', 'bi', 'ní']",al-bi-ní
albinism,substantiv,"['al', 'bi', 'nísm']",al-bi-nísm
albinit,adjectiv,"['al', 'bi', 'nít']",al-bi-nít
albiniță,substantiv,"['al', 'bi', 'ní', 'tă']",al-bi-ní-tă
albinoasă,substantiv,"['al', 'bi', 'noá', 'sa']",al-bi-noá-sa
albinos,substantiv,"['al', 'bi', 'nós']",al-bi-nós
albinozitate,substantiv,[],not-found
albinușă,substantiv,"['al', 'bi', 'nú', 'şa']",al-bi-nú-şa
albinuță,substantiv,"['al', 'bi', 'nú', 'ţa']",al-bi-nú-ţa
albioară,substantiv,"['al', 'bi', 'oá', 'ra']",al-bi-oá-ra
albior,adjectiv,"['al', 'bi', 'ór']",al-bi-ór
albire,substantiv,"['al', 'bí', 're']",al-bí-re
albișoară,substantiv,"['al', 'bi', 'şoá', 'ră']",al-bi-şoá-ră
albișor,substantiv,"['al', 'bi', 'şór']",al-bi-şór
albit,adjectiv,"['al', 'bít']",al-bít
albit,substantiv,"['al', 'bít']",al-bít
albiță,substantiv,"['al', 'bí', 'tă']",al-bí-tă
albitor,substantiv,"['al', 'bi', 'tór']",al-bi-tór
albitorie,substantiv,"['al', 'bi', 'to', 'rí', 'e']",al-bi-to-rí-e
