word,type,syllables,joint_syllables
astronaut,substantiv,"['as', 'tro', 'na', 'út']",as-tro-na-út
astronautic,adjectiv,"['as', 'tro', 'na', 'ú', 'tic']",as-tro-na-ú-tic
astronautică,substantiv,"['as', 'tro', 'na', 'ú', 'ti', 'ca']",as-tro-na-ú-ti-ca
astronavă,substantiv,"['as', 'tro', 'ná', 'va']",as-tro-ná-va
astronim,substantiv,"['as', 'tro', 'ním']",as-tro-ním
astronom,adjectiv,"['as', 'tro', 'nóm']",as-tro-nóm
astronom,substantiv,"['as', 'tro', 'nóm']",as-tro-nóm
astronomă,substantiv,"['as', 'tro', 'nó', 'ma']",as-tro-nó-ma
astronomic,adjectiv,"['as', 'tro', 'nó', 'mic']",as-tro-nó-mic
astronomie,substantiv,"['as', 'tro', 'no', 'mí', 'e']",as-tro-no-mí-e
astrospectroscopie,substantiv,"['a', 'stros', 'pec', 'tros', 'co', 'pí', 'e']",a-stros-pec-tros-co-pí-e
astru,substantiv,"['ás', 'tru']",ás-tru
astruca,verb,"['a', 'stru', 'cá']",a-stru-cá
astrucare,substantiv,"['a', 'stru', 'cá', 're']",a-stru-cá-re
astupa,verb,"['as', 'tu', 'pá']",as-tu-pá
astupare,substantiv,"['as', 'tu', 'pá', 're']",as-tu-pá-re
astupat,adjectiv,"['as', 'tu', 'pát']",as-tu-pát
astupat,substantiv,"['as', 'tu', 'pát']",as-tu-pát
astupuș,substantiv,"['as', 'tu', 'púş']",as-tu-púş
astuție,substantiv,"['as', 'tú', 'ţi', 'e']",as-tú-ţi-e
astuțios,adjectiv,"['as', 'tu', 'ţiós']",as-tu-ţiós
asud,substantiv,"['a', 'súd']",a-súd
asuda,verb,"['a', 'su', 'dá']",a-su-dá
asudare,substantiv,"['a', 'su', 'dá', 're']",a-su-dá-re
asudat,adjectiv,"['a', 'su', 'dát']",a-su-dát
asuma,verb,"['a', 'su', 'má']",a-su-má
asumare,substantiv,"['a', 'su', 'má', 're']",a-su-má-re
asumat,adjectiv,"['a', 'su', 'mát']",a-su-mát
asumat,substantiv,"['a', 'su', 'mát']",a-su-mát
asumpție,substantiv,"['a', 'súmp', 'ţi', 'e']",a-súmp-ţi-e
asupreală,substantiv,"['a', 'su', 'preá', 'la']",a-su-preá-la
asupri,verb,"['a', 'su', 'prí']",a-su-prí
asuprire,substantiv,"['a', 'su', 'prí', 're']",a-su-prí-re
asuprit,adjectiv,"['a', 'su', 'prít']",a-su-prít
asuprit,substantiv,"['a', 'su', 'prít']",a-su-prít
asuprită,substantiv,"['a', 'su', 'prí', 'tă']",a-su-prí-tă
asupritoare,substantiv,"['a', 'su', 'pri', 'toá', 're']",a-su-pri-toá-re
asupritor,adjectiv,"['a', 'su', 'pri', 'tór']",a-su-pri-tór
asupritor,substantiv,"['a', 'su', 'pri', 'tór']",a-su-pri-tór
asurzi,verb,"['a', 'sur', 'zí']",a-sur-zí
asurzire,substantiv,"['a', 'sur', 'zí', 're']",a-sur-zí-re
asurzit,adjectiv,"['a', 'sur', 'zít']",a-sur-zít
asurzit,substantiv,"['a', 'sur', 'zít']",a-sur-zít
asurzitor,adjectiv,"['a', 'sur', 'zi', 'tór']",a-sur-zi-tór
asurzitor,substantiv,"['a', 'sur', 'zi', 'tór']",a-sur-zi-tór
ata,substantiv,"['á', 'ţa']",á-ţa
ață,substantiv,"['á', 'ţa']",á-ţa
atac,substantiv,"['a', 'tác']",a-tác
ataca,verb,"['a', 'ta', 'cá']",a-ta-cá
atacabil,adjectiv,"['a', 'ta', 'cá', 'bil']",a-ta-cá-bil
atacant,adjectiv,"['a', 'ta', 'cánt']",a-ta-cánt
atacant,substantiv,"['a', 'ta', 'cánt']",a-ta-cánt
atacantă,substantiv,"['a', 'ta', 'cán', 'ta']",a-ta-cán-ta
atacare,substantiv,"['a', 'ta', 'cá', 're']",a-ta-cá-re
atacat,adjectiv,"['a', 'ta', 'cát']",a-ta-cát
atacat,substantiv,"['a', 'ta', 'cát']",a-ta-cát
atacată,substantiv,"['a', 'ta', 'cá', 'tă']",a-ta-cá-tă
atacatoare,substantiv,"['a', 'ta', 'ca', 'toá', 're']",a-ta-ca-toá-re
atacator,adjectiv,"['a', 'ta', 'ca', 'tór']",a-ta-ca-tór
atacator,substantiv,"['a', 'ta', 'ca', 'tór']",a-ta-ca-tór
ataman,substantiv,"['a', 'ta', 'mán']",a-ta-mán
ataraxic,adjectiv,"['a', 'ta', 'rá', 'xic']",a-ta-rá-xic
ataraxic,substantiv,"['a', 'ta', 'rá', 'xic']",a-ta-rá-xic
ataraxie,substantiv,"['a', 'ta', 'rá', 'xi', 'e']",a-ta-rá-xi-e
atare,adjectiv,"['a', 'tá', 're']",a-tá-re
atârna,verb,"['a', 'târ', 'ná']",a-târ-ná
atârnare,substantiv,"['a', 'târ', 'ná', 're']",a-târ-ná-re
atârnat,adjectiv,"['a', 'târ', 'nát']",a-târ-nát
atârnat,substantiv,"['a', 'târ', 'nát']",a-târ-nát
atârnătoare,substantiv,"['a', 'târ', 'nă', 'toá', 're']",a-târ-nă-toá-re
ataș,substantiv,"['a', 'táş']",a-táş
atașa,verb,"['a', 'ta', 'şá']",a-ta-şá
atașabil,adjectiv,"['a', 'ta', 'şá', 'bil']",a-ta-şá-bil
atașament,substantiv,"['a', 'ta', 'şa', 'mént']",a-ta-şa-mént
atașamentist,adjectiv,"['a', 'ta', 'şa', 'men', 'tíst']",a-ta-şa-men-tíst
atașamentist,substantiv,"['a', 'ta', 'şa', 'men', 'tíst']",a-ta-şa-men-tíst
atașant,adjectiv,"['a', 'ta', 'şánt']",a-ta-şánt
atașare,substantiv,"['a', 'ta', 'şá', 're']",a-ta-şá-re
atașat,adjectiv,"['a', 'ta', 'şát']",a-ta-şát
atașat,substantiv,"['a', 'ta', 'şát']",a-ta-şát
atașată,substantiv,"['a', 'ta', 'şá', 'tă']",a-ta-şá-tă
atât,adverb,"['a', 'tất']",a-tất
ațâța,verb,"['a', 'tấ', 'ta']",a-tấ-ta
ațâțare,substantiv,"['a', 'ţâ', 'ţá', 're']",a-ţâ-ţá-re
ațâțat,adjectiv,"['a', 'ţâ', 'ţát']",a-ţâ-ţát
ațâțător,adjectiv,"['a', 'ţâ', 'ţă', 'tór']",a-ţâ-ţă-tór
atavic,adjectiv,"['a', 'tá', 'vic']",a-tá-vic
atavism,substantiv,"['a', 'ta', 'vísm']",a-ta-vísm
ataxic,adjectiv,"['a', 'tá', 'xic']",a-tá-xic
ataxie,substantiv,"['a', 'ta', 'xí', 'e']",a-ta-xí-e
atebrină,substantiv,"['a', 'te', 'brí', 'na']",a-te-brí-na
atee,substantiv,"['a', 'té', 'e']",a-té-e
atehnic,adjectiv,"['a', 'téh', 'nic']",a-téh-nic
ateism,substantiv,"['a', 'te', 'ísm']",a-te-ísm
ateist,adjectiv,"['a', 'te', 'íst']",a-te-íst
atelă,substantiv,"['a', 'té', 'la']",a-té-la
atelaj,substantiv,"['a', 'te', 'láj']",a-te-láj
atelectazie,substantiv,"['a', 'te', 'lec', 'ta', 'zí', 'e']",a-te-lec-ta-zí-e
atelier,substantiv,"['a', 'te', 'li', 'ér']",a-te-li-ér
atematic,adjectiv,"['a', 'te', 'má', 'tic']",a-te-má-tic
atemporal,adjectiv,"['a', 'tem', 'po', 'rál']",a-tem-po-rál
atemporalitate,substantiv,"['a', 'tem', 'po', 'ra', 'li', 'tá', 'te']",a-tem-po-ra-li-tá-te
atenansă,substantiv,"['a', 'te', 'nán', 'sa']",a-te-nán-sa
ateneu,substantiv,"['a', 'te', 'néu']",a-te-néu
atenian,adjectiv,"['a', 'te', 'ni', 'án']",a-te-ni-án
atenian,substantiv,"['a', 'te', 'ni', 'án']",a-te-ni-án
ateniană,substantiv,"['a', 'te', 'ni', 'á', 'na']",a-te-ni-á-na
atent,adjectiv,"['a', 'tént']",a-tént
atenta,verb,"['a', 'ten', 'tá']",a-ten-tá
atentat,adjectiv,"['a', 'ten', 'tát']",a-ten-tát
atentat,substantiv,"['a', 'ten', 'tát']",a-ten-tát
atentatoare,substantiv,"['a', 'ten', 'ta', 'toá', 're']",a-ten-ta-toá-re
atentator,substantiv,"['a', 'ten', 'ta', 'tór']",a-ten-ta-tór
atenție,substantiv,"['a', 'tén', 'ţi', 'e']",a-tén-ţi-e
atenționa,verb,"['a', 'ten', 'ţio', 'ná']",a-ten-ţio-ná
atenționare,substantiv,"['a', 'ten', 'ţio', 'ná', 're']",a-ten-ţio-ná-re
atenționat,adjectiv,"['a', 'ten', 'ţio', 'nát']",a-ten-ţio-nát
atenționat,substantiv,"['a', 'ten', 'ţio', 'nát']",a-ten-ţio-nát
atentiv,adjectiv,"['a', 'ten', 'tív']",a-ten-tív
atenua,verb,"['a', 'te', 'nu', 'á']",a-te-nu-á
atenuant,adjectiv,"['a', 'te', 'nu', 'ánt']",a-te-nu-ánt
atenuare,substantiv,"['a', 'te', 'nu', 'á', 're']",a-te-nu-á-re
atenuat,adjectiv,"['a', 'te', 'nu', 'át']",a-te-nu-át
atenuat,substantiv,"['a', 'te', 'nu', 'át']",a-te-nu-át
atenuator,substantiv,"['a', 'te', 'nu', 'a', 'tór']",a-te-nu-a-tór
aterină,substantiv,"['a', 'te', 'rí', 'na']",a-te-rí-na
ateriza,verb,"['a', 'te', 'ri', 'zá']",a-te-ri-zá
aterizaj,substantiv,"['a', 'te', 'ri', 'záj']",a-te-ri-záj
aterizare,substantiv,"['a', 'te', 'ri', 'zá', 're']",a-te-ri-zá-re
aterizat,adjectiv,"['a', 'te', 'ri', 'zát']",a-te-ri-zát
aterizat,substantiv,"['a', 'te', 'ri', 'zát']",a-te-ri-zát
aterizor,substantiv,"['a', 'te', 'ri', 'zór']",a-te-ri-zór
atermal,adjectiv,"['a', 'ter', 'mál']",a-ter-mál
aterman,adjectiv,"['a', 'ter', 'mán']",a-ter-mán
atermic,adjectiv,"['a', 'tér', 'mic']",a-tér-mic
aterogen,adjectiv,"['a', 'te', 'ro', 'gén']",a-te-ro-gén
aterogeneză,substantiv,"['a', 'te', 'ro', 'ge', 'né', 'za']",a-te-ro-ge-né-za
aterom,substantiv,"['a', 'te', 'róm']",a-te-róm
ateroscleroză,substantiv,"['a', 'te', 'ros', 'cle', 'ró', 'za']",a-te-ros-cle-ró-za
atesta,verb,"['a', 'tes', 'tá']",a-tes-tá
atestare,substantiv,"['a', 'tes', 'tá', 're']",a-tes-tá-re
atestat,adjectiv,"['a', 'tes', 'tát']",a-tes-tát
atestat,substantiv,"['a', 'tes', 'tát']",a-tes-tát
atetoză,substantiv,"['a', 'te', 'tó', 'za']",a-te-tó-za
ateu,substantiv,"['a', 'téu']",a-téu
atic,adjectiv,"['á', 'tic']",á-tic
ațică,substantiv,"['á', 'ti', 'că']",á-ti-că
aticism,substantiv,"['a', 'ti', 'císm']",a-ti-císm
aticist,adjectiv,"['a', 'ti', 'císt']",a-ti-císt
aticist,substantiv,"['a', 'ti', 'císt']",a-ti-císt
aține,verb,"['a', 'ţí', 'ne']",a-ţí-ne
atingător,adjectiv,"['a', 'tin', 'gă', 'tór']",a-tin-gă-tór
atinge,verb,"['a', 'tín', 'ge']",a-tín-ge
atingere,substantiv,"['a', 'tín', 'ge', 're']",a-tín-ge-re
atins,adjectiv,"['a', 'tíns']",a-tíns
atins,substantiv,"['a', 'tíns']",a-tíns
aținti,verb,"['a', 'ţin', 'tí']",a-ţin-tí
ațintire,substantiv,"['a', 'ţin', 'tí', 're']",a-ţin-tí-re
ațintit,adjectiv,"['a', 'ţin', 'tít']",a-ţin-tít
ațintit,substantiv,"['a', 'ţin', 'tít']",a-ţin-tít
aținut,adjectiv,"['a', 'ţi', 'nút']",a-ţi-nút
ațipeală,substantiv,"['a', 'ţi', 'peá', 'la']",a-ţi-peá-la
ațipi,verb,"['a', 'ţi', 'pí']",a-ţi-pí
atipic,adjectiv,"['a', 'tí', 'pic']",a-tí-pic
atipie,substantiv,"['a', 'ti', 'pí', 'e']",a-ti-pí-e
ațipire,substantiv,"['a', 'ţi', 'pí', 're']",a-ţi-pí-re
ațipit,adjectiv,"['a', 'ţi', 'pít']",a-ţi-pít
ațipit,substantiv,"['a', 'ţi', 'pít']",a-ţi-pít
ațișoară,substantiv,"['a', 'ţi', 'şoá', 'ra']",a-ţi-şoá-ra
atitudine,substantiv,"['a', 'ti', 'tú', 'di', 'ne']",a-ti-tú-di-ne
atitudional,adjectiv,"['a', 'ti', 'tu', 'dio', 'nál']",a-ti-tu-dio-nál
atlant,substantiv,"['a', 'tlánt']",a-tlánt
atlantic,adjectiv,"['a', 'tlán', 'tic']",a-tlán-tic
atlantism,substantiv,"['a', 'tlan', 'tísm']",a-tlan-tísm
atlantist,adjectiv,"['a', 'tlan', 'tíst']",a-tlan-tíst
atlantist,substantiv,"['a', 'tlan', 'tíst']",a-tlan-tíst
atlantistă,substantiv,"['a', 'tlan', 'tís', 'ta']",a-tlan-tís-ta
atlas,substantiv,"['a', 'tlás']",a-tlás
atlaz,substantiv,"['a', 'tláz']",a-tláz
atlet,substantiv,"['a', 'tlét']",a-tlét
atletă,substantiv,"['a', 'tlé', 'ta']",a-tlé-ta
atletic,adjectiv,"['a', 'tlé', 'tic']",a-tlé-tic
atletism,substantiv,"['a', 'tle', 'tísm']",a-tle-tísm
atmosferă,substantiv,"['at', 'mos', 'fé', 'ra']",at-mos-fé-ra
atmosferic,adjectiv,"['at', 'mos', 'fé', 'ric']",at-mos-fé-ric
atmosferiza,verb,"['at', 'mos', 'fe', 'ri', 'zá']",at-mos-fe-ri-zá
atmosferizare,substantiv,"['at', 'mos', 'fe', 'ri', 'zá', 're']",at-mos-fe-ri-zá-re
atol,substantiv,"['a', 'tól']",a-tól
atom,substantiv,"['a', 'tóm']",a-tóm
atomal,substantiv,"['a', 'to', 'mál']",a-to-mál
atomar,adjectiv,"['a', 'to', 'már']",a-to-már
atomic,adjectiv,"['a', 'tó', 'mic']",a-tó-mic
atomicitate,substantiv,"['a', 'to', 'mi', 'ci', 'tá', 'te']",a-to-mi-ci-tá-te
atomism,substantiv,"['a', 'to', 'mísm']",a-to-mísm
atomist,adjectiv,"['a', 'to', 'míst']",a-to-míst
atomistic,adjectiv,"['a', 'to', 'mís', 'tic']",a-to-mís-tic
atomistică,substantiv,"['a', 'to', 'mís', 'ti', 'ca']",a-to-mís-ti-ca
atomiza,verb,"['a', 'to', 'mi', 'zá']",a-to-mi-zá
atomizare,substantiv,"['a', 'to', 'mi', 'zá', 're']",a-to-mi-zá-re
atomizat,adjectiv,"['a', 'to', 'mi', 'zát']",a-to-mi-zát
atomizator,substantiv,"['a', 'to', 'mi', 'za', 'tór']",a-to-mi-za-tór
atomizor,substantiv,"['a', 'to', 'mi', 'zór']",a-to-mi-zór
atomoelectric,adjectiv,"['a', 'to', 'mo', 'e', 'léc', 'tric']",a-to-mo-e-léc-tric
aton,adjectiv,"['a', 'tón']",a-tón
atonal,adjectiv,"['a', 'to', 'nál']",a-to-nál
atonalism,substantiv,"['a', 'to', 'na', 'lísm']",a-to-na-lísm
atonalitate,substantiv,"['a', 'to', 'na', 'li', 'tá', 'te']",a-to-na-li-tá-te
atonic,adjectiv,"['a', 'tó', 'nic']",a-tó-nic
atonie,substantiv,"['a', 'to', 'ní', 'e']",a-to-ní-e
atonism,substantiv,"['a', 'to', 'nísm']",a-to-nísm
ațos,adjectiv,"['a', 'ţós']",a-ţós
atotbiruitor,adjectiv,"['a', 'tot', 'bi', 'ru', 'i', 'tór']",a-tot-bi-ru-i-tór
atotcunoscătoare,substantiv,"['a', 'tot', 'cu', 'nos', 'că', 'toá', 're']",a-tot-cu-nos-că-toá-re
atotcunoscător,adjectiv,"['a', 'tot', 'cu', 'nos', 'că', 'tór']",a-tot-cu-nos-că-tór
atotcunoscător,substantiv,"['a', 'tot', 'cu', 'nos', 'că', 'tór']",a-tot-cu-nos-că-tór
atotcuprinzător,adjectiv,"['a', 'tot', 'cu', 'prin', 'ză', 'tór']",a-tot-cu-prin-ză-tór
atotputernic,adjectiv,"['a', 'tot', 'pu', 'tér', 'nic']",a-tot-pu-tér-nic
atotputernic,substantiv,"['a', 'tot', 'pu', 'tér', 'nic']",a-tot-pu-tér-nic
atotputernică,substantiv,"['a', 'tot', 'pu', 'tér', 'ni', 'că']",a-tot-pu-tér-ni-că
atotputernicie,substantiv,"['a', 'tot', 'pu', 'ter', 'ni', 'cí', 'e']",a-tot-pu-ter-ni-cí-e
atotștiutor,adjectiv,"['a', 'tot', 'ştiu', 'tór']",a-tot-ştiu-tór
atotvăzător,adjectiv,"['a', 'tot', 'vă', 'ză', 'tór']",a-tot-vă-ză-tór
atrabiliar,adjectiv,"['a', 'tra', 'bi', 'liár']",a-tra-bi-liár
atracție,substantiv,"['a', 'trác', 'ţi', 'e']",a-trác-ţi-e
atractiv,adjectiv,"['a', 'trac', 'tív']",a-trac-tív
atractivitate,substantiv,"['a', 'trac', 'ti', 'vi', 'tá', 'te']",a-trac-ti-vi-tá-te
atrăgător,adjectiv,"['a', 'tră', 'gă', 'tór']",a-tră-gă-tór
atrăgător,substantiv,"['a', 'tră', 'gă', 'tór']",a-tră-gă-tór
atrage,verb,"['a', 'trá', 'ge']",a-trá-ge
atragere,substantiv,"['a', 'trá', 'ge', 're']",a-trá-ge-re
atrapă,substantiv,"['a', 'trá', 'pa']",a-trá-pa
atras,adjectiv,"['a', 'trá', 's']",a-trá-s
atras,substantiv,"['a', 'trá', 's']",a-trá-s
atrepsie,substantiv,"['a', 'trep', 'sí', 'e']",a-trep-sí-e
atribui,verb,"['a', 'tri', 'bu', 'í']",a-tri-bu-í-(verb---infinitiv-/-verb---perfectul-simplu)
atribuibil,adjectiv,"['a', 'tri', 'bu', 'í', 'bil']",a-tri-bu-í-bil
atribuire,substantiv,"['a', 'tri', 'bu', 'í', 're']",a-tri-bu-í-re
atribuit,adjectiv,"['a', 'tri', 'bu', 'ít']",a-tri-bu-ít
atribuit,substantiv,"['a', 'tri', 'bu', 'ít']",a-tri-bu-ít
atribut,substantiv,"['a', 'tri', 'bút']",a-tri-bút
atribuție,substantiv,"['a', 'tri', 'bú', 'ţi', 'e']",a-tri-bú-ţi-e
atributiv,adjectiv,"['a', 'tri', 'bu', 'tív']",a-tri-bu-tív
atrițiune,substantiv,"['a', 'tri', 'ţiú', 'ne']",a-tri-ţiú-ne
atriu,substantiv,"['á', 'tri', 'u']",á-tri-u
atrium,substantiv,"['á', 'tri', 'um']",á-tri-um
atrocitate,substantiv,"['a', 'tro', 'ci', 'tá', 'te']",a-tro-ci-tá-te
atrofia,verb,"['a', 'tro', 'fi', 'á']",a-tro-fi-á-(verb---infinitiv-/-verb---imperfect)
atrofiant,adjectiv,"['a', 'tro', 'fiánt']",a-tro-fiánt
atrofiat,adjectiv,"['a', 'tro', 'fi', 'át']",a-tro-fi-át
atrofiat,substantiv,"['a', 'tro', 'fi', 'át']",a-tro-fi-át
atrofiată,substantiv,"['a', 'tro', 'fi', 'á', 'tă']",a-tro-fi-á-tă
atrofic,adjectiv,"['a', 'tró', 'fic']",a-tró-fic
atrofie,substantiv,"['a', 'tro', 'fi', 'é']",a-tro-fi-é-(verb---perfectul-simplu)
atrofiere,substantiv,"['a', 'tro', 'fi', 'é', 're']",a-tro-fi-é-re
atrop,adjectiv,"['a', 'tróp']",a-tróp
atropină,substantiv,"['a', 'tro', 'pí', 'na']",a-tro-pí-na
atrupament,substantiv,"['a', 'tru', 'pa', 'mént']",a-tru-pa-mént
atu,substantiv,"['a', 'tú']",a-tú
aucțiune,substantiv,"['a', 'uc', 'ţiú', 'ne']",a-uc-ţiú-ne
auctorial,adjectiv,"['a', 'uc', 'to', 'riál']",a-uc-to-riál
aud,verb,"['a', 'úd']",a-úd
audia,verb,"['a', 'u', 'di', 'á']",a-u-di-á
audiat,adjectiv,"['a', 'u', 'di', 'át']",a-u-di-át
audiat,substantiv,"['a', 'u', 'di', 'át']",a-u-di-át
audibil,adjectiv,"['a', 'u', 'dí', 'bil']",a-u-dí-bil
audibilitate,substantiv,"['a', 'u', 'di', 'bi', 'li', 'tá', 'te']",a-u-di-bi-li-tá-te
audient,adjectiv,"['a', 'u', 'di', 'ént']",a-u-di-ént
audient,substantiv,"['a', 'u', 'di', 'ént']",a-u-di-ént
audientă,substantiv,"['a', 'u', 'di', 'én', 'ta']",a-u-di-én-ta
audiență,substantiv,"['a', 'u', 'di', 'én', 'ta']",a-u-di-én-ta
audiere,substantiv,"['a', 'u', 'di', 'é', 're']",a-u-di-é-re
audiofon,substantiv,"['a', 'u', 'di', 'o', 'fón']",a-u-di-o-fón
audiofonologie,substantiv,"['a', 'u', 'di', 'o', 'fo', 'no', 'lo', 'gí', 'e']",a-u-di-o-fo-no-lo-gí-e
audiofrecvență,substantiv,"['a', 'u', 'di', 'o', 'frec', 'vén', 'ţa']",a-u-di-o-frec-vén-ţa
audiografie,substantiv,"['a', 'u', 'di', 'o', 'gra', 'fí', 'e']",a-u-di-o-gra-fí-e
audiogramă,substantiv,"['a', 'u', 'di', 'o', 'grá', 'ma']",a-u-di-o-grá-ma
audiolog,adjectiv,"['a', 'u', 'di', 'o', 'lóg']",a-u-di-o-lóg
audiolog,substantiv,"['a', 'u', 'di', 'o', 'lóg']",a-u-di-o-lóg
audiologic,adjectiv,"['a', 'u', 'di', 'o', 'ló', 'gic']",a-u-di-o-ló-gic
audiologie,substantiv,"['a', 'u', 'di', 'o', 'lo', 'gí', 'e']",a-u-di-o-lo-gí-e
audiometric,adjectiv,"['a', 'u', 'di', 'o', 'mé', 'tric']",a-u-di-o-mé-tric
audiometrie,substantiv,"['a', 'u', 'di', 'o', 'me', 'trí', 'e']",a-u-di-o-me-trí-e
audiometru,substantiv,"['a', 'u', 'di', 'o', 'mé', 'tru']",a-u-di-o-mé-tru
audiovizual,adjectiv,"['a', 'u', 'di', 'o', 'vi', 'zuál']",a-u-di-o-vi-zuál
audiovizual,substantiv,"['a', 'u', 'di', 'o', 'vi', 'zuál']",a-u-di-o-vi-zuál
audiție,substantiv,"['a', 'u', 'dí', 'ţi', 'e']",a-u-dí-ţi-e
auditiv,adjectiv,"['a', 'u', 'di', 'tív']",a-u-di-tív
auditoare,substantiv,"['a', 'u', 'di', 'toá', 're']",a-u-di-toá-re
auditor,adjectiv,"['a', 'u', 'di', 'tór']",a-u-di-tór
auditor,substantiv,"['a', 'u', 'di', 'tór']",a-u-di-tór
auditoriu,substantiv,"['a', 'u', 'di', 'tó', 'riu']",a-u-di-tó-riu
augment,substantiv,"['aug', 'mént']",aug-mént
augmenta,verb,"['aug', 'men', 'tá']",aug-men-tá
augmentabil,adjectiv,"['aug', 'men', 'tá', 'bil']",aug-men-tá-bil
augmentare,substantiv,"['aug', 'men', 'tá', 're']",aug-men-tá-re
augmentat,adjectiv,"['aug', 'men', 'tát']",aug-men-tát
augmentat,substantiv,"['aug', 'men', 'tát']",aug-men-tát
augmentativ,adjectiv,"['aug', 'men', 'ta', 'tív']",aug-men-ta-tív
augur,substantiv,"['au', 'gúr']",au-gúr
augura,verb,"['au', 'gu', 'rá']",au-gu-rá
augural,adjectiv,"['au', 'gu', 'rál']",au-gu-rál
augurat,adjectiv,"['au', 'gu', 'rát']",au-gu-rát
augurat,substantiv,"['au', 'gu', 'rát']",au-gu-rát
august,adjectiv,"['au', 'gúst']",au-gúst-(adjectiv)
august,substantiv,"['au', 'gúst']",au-gúst-(adjectiv)
augustin,adjectiv,"['au', 'gus', 'tín']",au-gus-tín
augustin,substantiv,"['au', 'gus', 'tín']",au-gus-tín
augustină,substantiv,"['au', 'gus', 'tí', 'nă']",au-gus-tí-nă
augustinism,substantiv,"['au', 'gus', 'ti', 'nísm']",au-gus-ti-nísm
aui,verb,"['a', 'u', 'í']",a-u-í
ăui,verb,"['a', 'u', 'í']",a-u-í
auit,substantiv,"['a', 'u', 'ít']",a-u-ít
aul,substantiv,"['a', 'úl']",a-úl
aulă,substantiv,"['á', 'u', 'la']",á-u-la
aulic,adjectiv,"['a', 'ú', 'lic']",a-ú-lic
aur,substantiv,"['á', 'ur']",á-ur
aură,substantiv,"['á', 'u', 'ra']",á-u-ra
auramină,substantiv,"['a', 'u', 'ra', 'mí', 'na']",a-u-ra-mí-na
aurar,substantiv,"['a', 'u', 'rár']",a-u-rár
aurărie,substantiv,"['a', 'u', 'ră', 'rí', 'e']",a-u-ră-rí-e
aurel,adjectiv,"['a', 'u', 'rél']",a-u-rél
aureolă,substantiv,"['a', 'u', 're', 'o', 'lá']",a-u-re-o-lá-(verb---infinitiv-/-verb---imperfect)
aureola,verb,"['a', 'u', 're', 'o', 'lá']",a-u-re-o-lá-(verb---infinitiv-/-verb---imperfect)
aureolare,substantiv,"['a', 'u', 're', 'o', 'lá', 're']",a-u-re-o-lá-re
aureolat,adjectiv,"['a', 'u', 're', 'o', 'lát']",a-u-re-o-lát
aureomicină,substantiv,"['a', 'u', 're', 'o', 'mi', 'cí', 'na']",a-u-re-o-mi-cí-na
auri,verb,"['a', 'u', 'rí']",a-u-rí
auric,adjectiv,"['a', 'ú', 'ric']",a-ú-ric
auricul,substantiv,"['a', 'u', 'rí', 'cul']",a-u-rí-cul
auriculă,substantiv,"['a', 'u', 'rí', 'cu', 'la']",a-u-rí-cu-la
auricular,adjectiv,"['a', 'u', 'ri', 'cu', 'lár']",a-u-ri-cu-lár
auriculat,adjectiv,"['a', 'u', 'ri', 'cu', 'lát']",a-u-ri-cu-lát
aurifer,adjectiv,"['a', 'u', 'ri', 'fér']",a-u-ri-fér
aurină,substantiv,"['a', 'u', 'rí', 'na']",a-u-rí-na
auripigment,substantiv,"['a', 'u', 'ri', 'pig', 'mént']",a-u-ri-pig-mént
aurire,substantiv,"['a', 'u', 'rí', 're']",a-u-rí-re
aurit,adjectiv,"['a', 'u', 'rít']",a-u-rít
aurit,substantiv,"['a', 'u', 'rít']",a-u-rít
auriu,adjectiv,"['a', 'u', 'ríu']",a-u-ríu
aurolac,substantiv,"['a', 'u', 'ro', 'lác']",a-u-ro-lác
auroră,substantiv,"['a', 'u', 'ró', 'ra']",a-u-ró-ra
auroral,adjectiv,"['a', 'u', 'ro', 'rál']",a-u-ro-rál
auros,adjectiv,"['a', 'u', 'rós']",a-u-rós
ausculta,verb,"['aus', 'cul', 'tá']",aus-cul-tá
auscultare,substantiv,"['aus', 'cul', 'tá', 're']",aus-cul-tá-re
auscultație,substantiv,"['aus', 'cul', 'tá', 'ţi', 'e']",aus-cul-tá-ţi-e
aușel,substantiv,"['a', 'u', 'şél']",a-u-şél
auspicial,adjectiv,"['a', 'us', 'pi', 'ciál']",a-us-pi-ciál
auspiciu,substantiv,"['a', 'us', 'pí', 'ciu']",a-us-pí-ciu
austenită,substantiv,"['a', 'us', 'te', 'ní', 'ta']",a-us-te-ní-ta
auster,adjectiv,"['a', 'us', 'tér']",a-us-tér
austeritate,substantiv,"['a', 'us', 'te', 'ri', 'tá', 'te']",a-us-te-ri-tá-te
austral,adjectiv,"['a', 'us', 'trál']",a-us-trál
australian,adjectiv,"['a', 'us', 'tra', 'li', 'án']",a-us-tra-li-án
australian,substantiv,"['a', 'us', 'tra', 'li', 'án']",a-us-tra-li-án
australiană,substantiv,"['a', 'us', 'tra', 'li', 'á', 'na']",a-us-tra-li-á-na
australoid,adjectiv,"['a', 'us', 'tra', 'lo', 'íd']",a-us-tra-lo-íd
australoidă,substantiv,"['a', 'us', 'tra', 'lo', 'í', 'da']",a-us-tra-lo-í-da
australopitec,substantiv,"['a', 'us', 'tra', 'lo', 'pi', 'téc']",a-us-tra-lo-pi-téc
austriac,adjectiv,"['a', 'us', 'tri', 'ác']",a-us-tri-ác
austriac,substantiv,"['a', 'us', 'tri', 'ác']",a-us-tri-ác
