word,type,syllables,joint_syllables
acultura,verb,"['a', 'cul', 'tu', 'rá']",a-cul-tu-rá
acultural,adjectiv,"['a', 'cul', 'tu', 'rál']",a-cul-tu-rál
aculturaliza,verb,"['a', 'cul', 'tu', 'ra', 'li', 'zá']",a-cul-tu-ra-li-zá
aculturalizare,substantiv,"['a', 'cul', 'tu', 'ra', 'li', 'zá', 're']",a-cul-tu-ra-li-zá-re
aculturare,substantiv,[],not-found
aculturat,adjectiv,"['a', 'cul', 'tu', 'rát']",a-cul-tu-rát
aculturație,substantiv,"['a', 'cul', 'tu', 'rá', 'ţi', 'e']",a-cul-tu-rá-ţi-e
acum,adverb,"['a', 'cúm']",a-cúm
acuma,adverb,"['a', 'cú', 'ma']",a-cú-ma
acumetric,adjectiv,[],not-found
acumetrie,substantiv,"['a', 'cu', 'me', 'trí', 'e']",a-cu-me-trí-e
acuminat,adjectiv,"['a', 'cu', 'mi', 'nát']",a-cu-mi-nát
acumula,verb,"['a', 'cu', 'mu', 'lá']",a-cu-mu-lá
acumulare,substantiv,"['a', 'cu', 'mu', 'lá', 're']",a-cu-mu-lá-re
acumulat,adjectiv,"['a', 'cu', 'mu', 'lát']",a-cu-mu-lát
acumulat,substantiv,"['a', 'cu', 'mu', 'lát']",a-cu-mu-lát
acumulativ,adjectiv,"['a', 'cu', 'mu', 'la', 'tív']",a-cu-mu-la-tív
acumulator,adjectiv,"['a', 'cu', 'mu', 'la', 'tór']",a-cu-mu-la-tór
acumulator,substantiv,"['a', 'cu', 'mu', 'la', 'tór']",a-cu-mu-la-tór
acupla,verb,"['a', 'cu', 'plá']",a-cu-plá
acuplaj,substantiv,"['a', 'cu', 'pláj']",a-cu-pláj
acuplare,substantiv,"['a', 'cu', 'plá', 're']",a-cu-plá-re
acuplat,adjectiv,"['a', 'cu', 'plát']",a-cu-plát
acupresură,substantiv,"['a', 'cu', 'pre', 'sú', 'ra']",a-cu-pre-sú-ra
acupunctor,substantiv,"['a', 'cu', 'punc', 'tór']",a-cu-punc-tór
acupunctură,substantiv,"['a', 'cu', 'punc', 'tú', 'ra']",a-cu-punc-tú-ra
acupunctural,adjectiv,"['a', 'cu', 'punc', 'tu', 'rál']",a-cu-punc-tu-rál
acupuncturist,substantiv,"['a', 'cu', 'punc', 'tu', 'ríst']",a-cu-punc-tu-ríst
acupuncturistă,substantiv,"['a', 'cu', 'punc', 'tu', 'rís', 'ta']",a-cu-punc-tu-rís-ta
acurat,adjectiv,"['a', 'cu', 'rát']",a-cu-rát
acurateță,substantiv,[],not-found
acuratețe,substantiv,"['a', 'cu', 'ra', 'té', 'ţe']",a-cu-ra-té-ţe
acușor,substantiv,"['a', 'cu', 'şór']",a-cu-şór
acustic,adjectiv,"['a', 'cús', 'tic']",a-cús-tic
acustică,substantiv,"['a', 'cús', 'ti', 'ca']",a-cús-ti-ca
acustician,substantiv,"['a', 'cus', 'ti', 'ci', 'án']",a-cus-ti-ci-án
acut,adjectiv,"['a', 'cút']",a-cút
acutiza,verb,"['a', 'cu', 'ti', 'zá']",a-cu-ti-zá
acutizare,substantiv,"['a', 'cu', 'ti', 'zá', 're']",a-cu-ti-zá-re
acutizat,adjectiv,"['a', 'cu', 'ti', 'zát']",a-cu-ti-zát
acutumanță,substantiv,"['a', 'cu', 'tu', 'mán', 'ţa']",a-cu-tu-mán-ţa
acuză,substantiv,"['a', 'cu', 'zá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-cu-zá-(verb---infinitiv-/-verb---imperfect)
acuza,verb,"['a', 'cu', 'zá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-cu-zá-(verb---infinitiv-/-verb---imperfect)
acuzabil,adjectiv,"['a', 'cu', 'zá', 'bil']",a-cu-zá-bil
acuzare,substantiv,"['a', 'cu', 'zá', 're']",a-cu-zá-re
acuzat,adjectiv,"['a', 'cu', 'zát']",a-cu-zát
acuzat,substantiv,"['a', 'cu', 'zát']",a-cu-zát
acuzată,substantiv,"['a', 'cu', 'zá', 'ta']",a-cu-zá-ta
acuzație,substantiv,"['a', 'cu', 'zá', 'ţi', 'e']",a-cu-zá-ţi-e
acuzațiune,substantiv,[],not-found
acuzativ,substantiv,"['a', 'cu', 'za', 'tív']",a-cu-za-tív
acuzatoare,substantiv,"['a', 'cu', 'za', 'toá', 're']",a-cu-za-toá-re
acuzator,adjectiv,"['a', 'cu', 'za', 'tór']",a-cu-za-tór
acuzator,substantiv,"['a', 'cu', 'za', 'tór']",a-cu-za-tór
acuzatorial,adjectiv,"['a', 'cu', 'za', 'to', 'ri', 'ál']",a-cu-za-to-ri-ál
acvacultură,substantiv,"['ac', 'va', 'cul', 'tú', 'ra']",ac-va-cul-tú-ra
acvaforte,substantiv,"['ac', 'va', 'fór', 'te']",ac-va-fór-te
acvafortist,adjectiv,"['ac', 'va', 'for', 'tíst']",ac-va-for-tíst
acvamarin,substantiv,"['ac', 'va', 'ma', 'rín']",ac-va-ma-rín
acvanaut,adjectiv,"['ac', 'va', 'na', 'út']",ac-va-na-út
